,Ticker,Date,Div Amount
1364,PPT.AX,2017-09-06,1.35
1365,PPT.AX,2017-03-01,1.3
1366,PPT.AX,2016-09-05,1.3
1367,PPT.AX,2016-03-01,1.25
1368,PPT.AX,2015-09-01,1.25
1369,PPT.AX,2015-03-03,1.15
1370,PIC.AX,2020-04-01,0.032
1371,PIC.AX,2019-10-02,0.034
1372,PIC.AX,2019-04-03,0.031
1373,PRN.AX,2020-03-10,0.035
1374,PRN.AX,2019-10-08,0.035
1375,PRN.AX,2019-03-12,0.035
1376,PRN.AX,2018-10-03,0.015
1377,PRN.AX,2018-03-15,0.035
1378,PRN.AX,2017-10-03,0.02
1379,PRN.AX,2017-03-16,0.02
1380,PRN.AX,2015-03-18,0.01
1381,PPE.AX,2020-02-27,0.04
1382,PPE.AX,2019-09-05,0.045
1383,PPE.AX,2019-02-27,0.04
1384,PPE.AX,2018-09-03,0.04
1385,PTL.AX,2020-02-28,0.007
1386,PTL.AX,2019-09-06,0.013
1387,PTL.AX,2019-03-01,0.007
1388,PTL.AX,2018-09-07,0.009
1389,PTL.AX,2018-03-02,0.006
1390,PTL.AX,2017-09-08,0.021
1391,PTL.AX,2017-02-28,0.0115
1392,PTL.AX,2016-09-09,0.0195
1393,PTL.AX,2016-02-26,0.01
1394,PTL.AX,2015-09-09,0.018
1395,PTL.AX,2015-02-27,0.0085
1396,PE1.AX,2020-03-23,0.0125
1397,PE1.AX,2020-01-02,0.023973
1398,PIA.AX,2020-04-08,0.025
1399,PIA.AX,2019-11-04,0.035
1400,PIA.AX,2019-04-11,0.035
1401,PCG.AX,2020-03-04,0.04
1402,PCG.AX,2019-02-26,0.04
1403,PCG.AX,2018-09-13,0.065
1404,PCG.AX,2018-03-02,0.065
1405,PCG.AX,2017-09-13,0.045
1406,PCG.AX,2017-03-06,0.04
1407,PCG.AX,2016-09-09,0.146
1408,PCG.AX,2016-03-03,0.141
1409,PCG.AX,2015-09-08,0.095
1410,PCG.AX,2015-03-06,0.06
1411,PDL.AX,2020-05-21,0.15
1412,PDL.AX,2019-12-05,0.25
1413,PDL.AX,2019-05-23,0.2
1414,PDL.AX,2018-12-06,0.3
1415,PDL.AX,2018-05-24,0.22
1416,PDL.AX,2017-12-07,0.26
1417,PDL.AX,2017-05-25,0.19
1418,PDL.AX,2016-12-08,0.24
1419,PDL.AX,2016-05-26,0.18
1420,PDL.AX,2015-12-02,0.2
1421,PDL.AX,2015-05-13,0.17
1422,PPC.AX,2020-03-19,0.005
1423,PPC.AX,2019-09-18,0.03
1424,PPC.AX,2019-03-21,0.02
1425,PPC.AX,2018-09-20,0.03
1426,PPC.AX,2018-03-15,0.02
1427,PPC.AX,2017-09-21,0.03
1428,PPC.AX,2017-03-22,0.0175
1429,PPC.AX,2016-09-29,0.0275
1430,PPC.AX,2016-03-23,0.0175
1431,PPC.AX,2015-09-16,0.03
1432,PPC.AX,2015-03-24,0.015
1433,PGC.AX,2019-03-21,0.011
1434,PGC.AX,2018-09-14,0.02
1435,PGC.AX,2018-03-15,0.011
1436,PGC.AX,2017-09-07,0.019
1437,PGC.AX,2017-03-09,0.011
1438,PGC.AX,2016-09-15,0.014
1439,PGC.AX,2016-03-09,0.008
1440,PGC.AX,2015-08-27,0.008
1441,PGC.AX,2015-03-05,0.006
1442,PAN.AX,2015-03-24,0.01
1443,PGH.AX,2018-08-22,0.115
1444,PGH.AX,2018-03-01,0.115
1445,PGH.AX,2017-08-23,0.115
1446,PGH.AX,2017-03-02,0.115
1447,PGH.AX,2016-09-01,0.11
1448,PGH.AX,2016-03-03,0.1
1449,PGH.AX,2015-09-02,0.1
1450,PGH.AX,2015-03-04,0.095
1451,PNW.AX,2017-03-30,0.006
1452,PNW.AX,2016-09-16,0.0105
1453,PNW.AX,2016-03-10,0.0135
1454,PNW.AX,2015-09-09,0.0105
1455,PNW.AX,2015-03-11,0.0125
1456,PSQ.AX,2020-03-18,0.024
1457,PSQ.AX,2019-09-18,0.035
1458,PSQ.AX,2019-03-18,0.023
1459,PSQ.AX,2018-09-19,0.038
1460,PSQ.AX,2018-03-16,0.023
1461,PSQ.AX,2017-09-14,0.037
1462,PSQ.AX,2017-03-14,0.022
1463,PSQ.AX,2016-09-15,0.035
1464,PSQ.AX,2016-03-15,0.02
1465,PSQ.AX,2015-09-11,0.0333
1466,PSQ.AX,2015-03-11,0.0167
1467,PAC.AX,2020-03-05,0.1
1468,PAC.AX,2019-09-05,0.15
1469,PAC.AX,2019-03-06,0.1
1470,PAC.AX,2018-09-06,0.22
1471,PAC.AX,2017-09-07,0.18
1472,PAC.AX,2016-09-06,0.05
1473,PAC.AX,2016-03-03,0.2
1474,PAC.AX,2015-09-01,0.28
1475,PAC.AX,2015-03-03,0.24
1476,PAC.AX,2015-03-02,0.24
1477,OZG.AX,2020-02-03,0.003
1478,OZG.AX,2019-08-09,0.0025
1479,OZL.AX,2020-03-11,0.15
1480,OZL.AX,2019-09-02,0.08
1481,OZL.AX,2019-03-11,0.15
1482,OZL.AX,2018-08-31,0.08
1483,OZL.AX,2018-03-09,0.14
1484,OZL.AX,2017-09-06,0.06
1485,OZL.AX,2017-03-09,0.14
1486,OZL.AX,2016-09-08,0.06
1487,OZL.AX,2016-02-22,0.14
1488,OZL.AX,2015-09-08,0.06
1489,OTW.AX,2020-03-09,0.015
1490,OTW.AX,2019-09-09,0.02
1491,OTW.AX,2019-03-11,0.0125
1492,OTW.AX,2018-09-17,0.015
1493,OTW.AX,2018-03-26,0.01
1494,OTW.AX,2017-09-18,0.0125
1495,OTW.AX,2017-04-11,0.0075
1496,OTW.AX,2016-10-17,0.01
1497,OVT.AX,2016-09-21,0.024
1498,OVT.AX,2016-03-21,0.012
1499,OVT.AX,2015-09-17,0.018
1500,ORA.AX,2020-02-26,0.065
1501,ORA.AX,2019-09-16,0.065
1502,ORA.AX,2019-02-27,0.065
1503,ORA.AX,2018-09-10,0.065
1504,ORA.AX,2018-02-28,0.06
1505,ORA.AX,2017-09-11,0.06
1506,ORA.AX,2017-02-27,0.05
1507,ORA.AX,2016-09-12,0.05
1508,ORA.AX,2016-02-29,0.045
1509,ORA.AX,2015-09-08,0.04
1510,ORA.AX,2015-03-10,0.035
1511,ORG.AX,2020-03-02,0.15
1512,ORG.AX,2019-09-02,0.15
1513,ORG.AX,2019-03-01,0.1
1514,ORG.AX,2016-02-23,0.1
1515,ORG.AX,2015-08-25,0.25
1516,ORG.AX,2015-02-24,0.25
1517,ORI.AX,2019-11-12,0.33
1518,ORI.AX,2019-05-30,0.22
1519,ORI.AX,2018-11-12,0.315
1520,ORI.AX,2018-05-31,0.2
1521,ORI.AX,2017-11-14,0.28
1522,ORI.AX,2017-05-31,0.235
1523,ORI.AX,2016-11-10,0.29
1524,ORI.AX,2016-05-31,0.205
1525,ORI.AX,2015-11-25,0.56
1526,ORI.AX,2015-05-28,0.4
1527,OPC.AX,2020-03-23,0.036
1528,OPC.AX,2019-10-11,0.036
1529,OML.AX,2020-02-28,0.075
1530,OML.AX,2019-08-29,0.035
1531,OML.AX,2019-03-04,0.075
1532,OML.AX,2018-08-23,0.035
1533,OML.AX,2018-02-23,0.105
1534,OML.AX,2017-08-18,0.045
1535,OML.AX,2017-02-23,0.1
1536,OML.AX,2016-08-29,0.04
1537,OML.AX,2016-02-25,0.067
1538,OML.AX,2015-08-31,0.028
1539,1AL.AX,2019-04-23,0.015
1540,1AL.AX,2018-10-02,0.035
1541,1AL.AX,2018-04-19,0.02
1542,1AL.AX,2017-10-19,0.035
1543,1AL.AX,2017-04-20,0.025
1544,1AL.AX,2016-10-21,0.035
1545,1AL.AX,2016-05-23,0.025
1546,1AL.AX,2016-02-17,0.04
1547,OMH.AX,2020-05-07,0.005
1548,OMH.AX,2019-11-07,0.01
1549,OMH.AX,2019-05-02,0.02
1550,OMH.AX,2018-10-04,0.03
1551,OSH.AX,2020-03-03,0.067965
1552,OSH.AX,2019-09-03,0.073327
1553,OSH.AX,2019-03-05,0.121039
1554,OSH.AX,2018-09-04,0.0278
1555,OSH.AX,2018-03-06,0.070567
1556,OSH.AX,2017-09-05,0.049616
1557,OSH.AX,2017-03-07,0.033188
1558,OSH.AX,2016-09-06,0.013016
1559,OSH.AX,2016-03-08,0.053865
1560,OSH.AX,2015-09-04,0.0863
1561,OSH.AX,2015-03-06,0.157439
1562,OFX.AX,2019-11-27,0.0235
1563,OFX.AX,2019-06-06,0.0328
1564,OFX.AX,2018-11-27,0.0264
1565,OFX.AX,2018-06-07,0.03
1566,OFX.AX,2017-11-30,0.024
1567,OFX.AX,2017-06-08,0.029
1568,OFX.AX,2016-12-12,0.028
1569,OFX.AX,2016-06-09,0.031
1570,OFX.AX,2015-12-02,0.036
1571,OFX.AX,2015-06-10,0.03584
1572,OCA.AX,2020-02-07,0.018761
1573,OCA.AX,2019-08-09,0.021189
1574,OCA.AX,2019-02-08,0.01701
1575,OCA.AX,2018-08-10,0.020314
1576,OCA.AX,2018-02-12,0.016409
1577,OGC.AX,2019-03-06,0.0105
1578,OGC.AX,2018-08-08,0.020251
1579,OCL.AX,2019-09-06,0.01
1580,OCL.AX,2018-09-04,0.05
1581,OCL.AX,2017-09-06,0.04
1582,OCL.AX,2016-09-06,0.04
1583,OCL.AX,2015-08-31,0.0375
1584,NZM.AX,2018-10-15,0.018514
1585,NZM.AX,2018-04-17,0.05592
1586,NZM.AX,2017-10-16,0.031157
1587,NZM.AX,2017-04-10,0.056248
1588,NZM.AX,2016-10-13,0.027908
1589,NUF.AX,2018-10-04,0.06
1590,NUF.AX,2018-04-05,0.05
1591,NUF.AX,2017-10-12,0.08
1592,NUF.AX,2017-04-06,0.05
1593,NUF.AX,2016-10-13,0.07
1594,NUF.AX,2016-04-07,0.04
1595,NUF.AX,2015-10-14,0.06
1596,NUF.AX,2015-04-08,0.04
1597,NWH.AX,2020-03-27,0.025
1598,NWH.AX,2019-11-29,0.02
1599,NWH.AX,2019-04-23,0.02
1600,NWH.AX,2018-10-17,0.02
1601,NST.AX,2020-03-06,0.075
1602,NST.AX,2019-10-29,0.075
1603,NST.AX,2019-03-13,0.06
1604,NST.AX,2018-09-06,0.05
1605,NST.AX,2018-03-27,0.045
1606,NST.AX,2017-08-29,0.06
1607,NST.AX,2017-03-22,0.03
1608,NST.AX,2016-09-27,0.04
1609,NST.AX,2016-03-22,0.03
1610,NST.AX,2015-09-10,0.03
1611,NST.AX,2015-03-27,0.02
1612,NEC.AX,2020-03-05,0.05
1613,NEC.AX,2019-09-26,0.05
1614,NEC.AX,2019-03-05,0.05
1615,NEC.AX,2018-09-04,0.05
1616,NEC.AX,2018-03-06,0.05
1617,NEC.AX,2017-09-04,0.05
1618,NEC.AX,2017-03-07,0.045
1619,NEC.AX,2016-09-05,0.04
1620,NEC.AX,2016-03-02,0.08
1621,NEC.AX,2015-09-14,0.05
1622,NEC.AX,2015-03-06,0.042
1623,NCK.AX,2020-03-05,0.25
1624,NCK.AX,2019-10-07,0.2
1625,NCK.AX,2019-03-05,0.25
1626,NCK.AX,2018-10-02,0.24
1627,NCK.AX,2018-03-06,0.16
1628,NCK.AX,2017-10-03,0.2
1629,NCK.AX,2017-02-28,0.14
1630,NCK.AX,2016-10-04,0.14
1631,NCK.AX,2016-02-29,0.09
1632,NCK.AX,2015-10-02,0.08
1633,NCK.AX,2015-03-03,0.07
1634,NHF.AX,2020-03-05,0.1
1635,NHF.AX,2019-09-02,0.13
1636,NHF.AX,2019-08-27,0.13
1637,NHF.AX,2019-02-28,0.1
1638,NHF.AX,2018-09-06,0.11
1639,NHF.AX,2018-03-01,0.09
1640,NHF.AX,2017-09-07,0.105
1641,NHF.AX,2017-03-02,0.085
1642,NHF.AX,2016-09-08,0.09
1643,NHF.AX,2016-03-02,0.0575
1644,NHF.AX,2015-09-09,0.06
1645,NHF.AX,2015-03-04,0.055
1646,NWS.AX,2020-03-10,0.1
1647,NWS.AX,2019-09-10,0.1
1648,NWS.AX,2019-03-12,0.1
1649,NCM.AX,2020-02-20,0.11355
1650,NCM.AX,2019-08-22,0.214624
1651,NCM.AX,2019-02-20,0.104719
1652,NCM.AX,2018-08-28,0.150499
1653,NCM.AX,2018-03-21,0.096849
1654,NCM.AX,2017-09-20,0.094174
1655,NCM.AX,2017-03-22,0.097886
1656,NCM.AX,2016-09-21,0.098206
1657,NZK.AX,2020-03-05,0.019133
1658,NZK.AX,2019-09-05,0.027776
1659,NZK.AX,2019-03-12,0.019173
1660,NZK.AX,2018-09-11,0.0324
1661,NZK.AX,2018-03-14,0.018513
1662,NZK.AX,2017-09-06,0.017816
1663,NZK.AX,2017-03-14,0.018709
1664,NHC.AX,2020-04-20,0.06
1665,NHC.AX,2019-10-21,0.09
1666,NHC.AX,2019-04-18,0.08
1667,NHC.AX,2018-10-19,0.08
1668,NHC.AX,2018-04-16,0.06
1669,NHC.AX,2017-10-23,0.06
1670,NHC.AX,2017-04-18,0.04
1671,NHC.AX,2016-10-17,0.02
1672,NHC.AX,2016-04-18,0.02
1673,NHC.AX,2015-10-16,0.025
1674,NHC.AX,2015-04-17,0.04
1675,NEW.AX,2019-12-30,0.04
1676,NEW.AX,2019-06-27,0.039
1677,NEW.AX,2018-12-28,0.04
1678,NEW.AX,2018-06-28,0.0375
1679,NEW.AX,2017-12-28,0.04
1680,NWL.AX,2020-02-25,0.069
1681,NWL.AX,2019-08-26,0.066
1682,NWL.AX,2019-02-25,0.055
1683,NWL.AX,2018-09-10,0.0538
1684,NMT.AX,2020-03-26,0.02
1685,NMT.AX,2019-05-07,0.02
1686,NBI.AX,2020-05-01,0.00899
1687,NBI.AX,2020-04-01,0.00899
1688,NBI.AX,2020-02-27,0.00899
1689,NBI.AX,2020-02-03,0.00899
1690,NBI.AX,2020-01-02,0.008934
1691,NBI.AX,2019-12-02,0.008934
1692,NBI.AX,2019-11-01,0.008934
1693,NBI.AX,2019-10-01,0.008935
1694,NBI.AX,2019-09-02,0.008934
1695,NBI.AX,2019-08-01,0.008934
1696,NBI.AX,2019-07-01,0.024534
1697,NBI.AX,2019-06-03,0.008696
1698,NBI.AX,2019-05-01,0.00859
1699,NBI.AX,2019-04-01,0.00859
1700,NGI.AX,2020-02-19,0.12782
1701,NGI.AX,2019-08-14,0.132685
1702,NGI.AX,2019-02-20,0.111701
1703,NGI.AX,2018-08-16,0.123796
1704,NGI.AX,2018-02-21,0.089675
1705,NGI.AX,2017-08-16,0.100972
1706,NGI.AX,2017-02-22,0.078054
1707,NGI.AX,2016-08-24,0.0917
1708,NGI.AX,2016-03-01,0.068
1709,NGI.AX,2015-09-01,0.0786
1710,NGI.AX,2015-03-02,0.064
1711,NML.AX,2018-05-08,0.001338
1712,NTD.AX,2020-03-12,0.0125
1713,NTD.AX,2019-09-02,0.015
1714,NTD.AX,2019-03-14,0.0125
1715,NTD.AX,2018-09-12,0.023
1716,NTD.AX,2018-03-13,0.01
1717,NSR.AX,2019-12-30,0.047
1718,NSR.AX,2019-06-27,0.051
1719,NSR.AX,2018-12-28,0.045
1720,NSR.AX,2018-06-28,0.049
1721,NSR.AX,2017-12-28,0.047
1722,NSR.AX,2017-06-29,0.046
1723,NSR.AX,2016-12-29,0.046
1724,NSR.AX,2016-06-29,0.044
1725,NSR.AX,2015-12-29,0.043
1726,NSR.AX,2015-06-26,0.042
1727,NAB.AX,2020-05-01,0.3
1728,NAB.AX,2019-11-14,0.83
1729,NAB.AX,2019-05-14,0.83
1730,NAB.AX,2018-11-08,0.99
1731,NAB.AX,2018-05-15,0.99
1732,NAB.AX,2017-11-09,0.99
1733,NAB.AX,2017-05-16,0.99
1734,NAB.AX,2016-11-04,0.99
1735,NAB.AX,2016-05-17,0.99
1736,NAB.AX,2015-11-05,0.99
1737,NAB.AX,2015-05-15,0.99
1738,NSC.AX,2020-02-28,0.01
1739,NSC.AX,2019-11-05,0.01
1740,NSC.AX,2019-09-02,0.005
1741,NSC.AX,2019-06-03,0.01
1742,NAC.AX,2016-11-11,0.0357
1743,NAC.AX,2016-04-19,0.0321
1744,NAC.AX,2015-10-21,0.028571
1745,NCC.AX,2020-03-16,0.0375
1746,NCC.AX,2019-10-07,0.035
1747,NCC.AX,2019-03-11,0.0375
1748,NCC.AX,2015-03-24,0.046429
1749,NAM.AX,2018-07-02,0.019
1750,MYS.AX,2020-02-28,0.1425
1751,MYS.AX,2019-08-29,0.145
1752,MYS.AX,2019-03-01,0.1425
1753,MYS.AX,2018-08-23,0.145
1754,MYS.AX,2018-03-02,0.1425
1755,MYS.AX,2017-08-23,0.145
1756,MYS.AX,2017-02-22,0.14
1757,MYS.AX,2016-09-01,0.145
1758,MYS.AX,2016-02-29,0.14
1759,MYS.AX,2015-09-09,0.145
1760,MYS.AX,2015-03-02,0.14
1761,MYR.AX,2017-09-27,0.02
1762,MYR.AX,2017-03-24,0.03
1763,MYR.AX,2016-09-28,0.03
1764,MYR.AX,2016-03-24,0.02
1765,MYR.AX,2015-03-26,0.07
1766,MGX.AX,2019-09-03,0.04
1767,MGX.AX,2018-08-22,0.03
1768,MGX.AX,2017-09-28,0.02
1769,MTO.AX,2018-09-11,0.065
1770,MTO.AX,2018-03-14,0.055
1771,MTO.AX,2017-09-11,0.075
1772,MTO.AX,2017-03-16,0.075
1773,MOZ.AX,2019-10-09,0.055
1774,MOZ.AX,2019-03-11,0.09
1775,MOZ.AX,2018-09-14,0.04
1776,MOZ.AX,2018-03-15,0.09
1777,MOZ.AX,2017-09-11,0.04
1778,MOC.AX,2020-03-27,0.03
1779,MOC.AX,2019-09-02,0.03
1780,MOC.AX,2019-03-28,0.03
1781,MOC.AX,2018-08-31,0.09
1782,MOC.AX,2018-03-06,0.09
1783,MOC.AX,2017-09-05,0.09
1784,MOC.AX,2017-03-07,0.085
1785,MOC.AX,2016-08-31,0.085
1786,MOC.AX,2016-02-23,0.08
1787,MOC.AX,2015-08-24,0.08
1788,MOC.AX,2015-03-02,0.075
1789,MEC.AX,2019-12-02,0.01
1790,MEC.AX,2019-07-04,0.01
1791,MEC.AX,2018-08-09,0.0143
1792,MNY.AX,2020-03-05,0.05
1793,MNY.AX,2019-09-23,0.05
1794,MNY.AX,2019-03-05,0.05
1795,MNY.AX,2018-10-01,0.05
1796,MNY.AX,2018-02-27,0.045
1797,MNY.AX,2017-10-05,0.0315
1798,MNY.AX,2017-03-14,0.025
1799,MNY.AX,2016-10-06,0.025
1800,MNY.AX,2016-03-17,0.0275
1801,MNY.AX,2015-10-06,0.0275
1802,MNY.AX,2015-03-19,0.025
1803,MVF.AX,2020-03-05,0.021
1804,MVF.AX,2019-09-05,0.03
1805,MVF.AX,2019-03-07,0.03
1806,MVF.AX,2018-09-06,0.026
1807,MVF.AX,2018-03-08,0.034
1808,MVF.AX,2017-09-06,0.045
1809,MVF.AX,2017-03-02,0.043
1810,MVF.AX,2016-09-06,0.045
1811,MVF.AX,2016-03-08,0.04
1812,MVF.AX,2015-09-09,0.037
1813,MVF.AX,2015-03-12,0.0325
1814,MA1.AX,2019-09-20,0.02
1815,MND.AX,2020-03-05,0.22
1816,MND.AX,2019-09-12,0.23
1817,MND.AX,2019-03-07,0.25
1818,MND.AX,2018-09-13,0.32
1819,MND.AX,2018-03-07,0.3
1820,MND.AX,2017-09-07,0.3
1821,MND.AX,2017-03-09,0.24
1822,MND.AX,2016-09-08,0.32
1823,MND.AX,2016-03-08,0.28
1824,MND.AX,2015-09-09,0.46
1825,MND.AX,2015-03-10,0.46
1826,MOE.AX,2020-02-26,0.1
1827,MOE.AX,2019-02-27,0.08
1828,MOE.AX,2018-02-27,0.07
1829,MNF.AX,2020-03-04,0.025
1830,MNF.AX,2019-09-06,0.04
1831,MNF.AX,2019-03-06,0.021
1832,MNF.AX,2018-09-07,0.0405
1833,MNF.AX,2018-03-05,0.043
1834,MNF.AX,2017-09-01,0.0315
1835,MNF.AX,2017-03-01,0.0375
1836,MNF.AX,2016-09-02,0.035
1837,MNF.AX,2016-03-01,0.035
1838,MNF.AX,2015-09-01,0.0325
1839,MNF.AX,2015-02-24,0.025
1840,MRM.AX,2015-09-04,0.015
1841,MRM.AX,2015-03-11,0.04
1842,MSV.AX,2019-06-27,0.01
1843,MGR.AX,2019-12-30,0.061
1844,MGR.AX,2019-06-27,0.063
1845,MGR.AX,2018-12-28,0.053
1846,MGR.AX,2018-06-28,0.06
1847,MGR.AX,2017-12-28,0.05
1848,MGR.AX,2017-06-29,0.055
1849,MGR.AX,2016-12-29,0.049
1850,MGR.AX,2016-06-29,0.052
1851,MGR.AX,2015-12-29,0.047
1852,MGR.AX,2015-06-26,0.049
1853,MIR.AX,2020-01-22,0.035
1854,MIR.AX,2019-07-25,0.065
1855,MIN.AX,2020-02-28,0.23
1856,MIN.AX,2019-09-09,0.31
1857,MIN.AX,2019-03-15,0.13
1858,MIN.AX,2018-08-31,0.4
1859,MIN.AX,2018-02-15,0.25
1860,MIN.AX,2017-08-30,0.33
1861,MIN.AX,2017-02-23,0.21
1862,MIN.AX,2016-08-31,0.21
1863,MIN.AX,2016-02-24,0.085
1864,MIN.AX,2015-09-02,0.15
1865,MIN.AX,2015-03-18,0.075
1866,MRC.AX,2019-09-04,0.006
1867,MRC.AX,2019-03-07,0.007
1868,MRC.AX,2018-09-10,0.006
1869,MRC.AX,2018-03-05,0.007
1870,MRC.AX,2017-09-05,0.005
1871,MRC.AX,2017-04-18,0.012
1872,MRC.AX,2016-03-04,0.01
1873,MCR.AX,2015-02-19,0.02
1874,MLT.AX,2020-02-12,0.09
1875,MLT.AX,2019-08-08,0.104
1876,MLT.AX,2019-04-08,0.025
1877,MIL.AX,2017-09-14,0.054
1878,MIL.AX,2017-03-09,0.035
1879,MIL.AX,2016-09-13,0.044
1880,MWY.AX,2019-09-05,0.09
1881,MWY.AX,2019-03-14,0.09
1882,MWY.AX,2018-09-06,0.09
1883,MWY.AX,2018-03-15,0.09
1884,MWY.AX,2017-09-11,0.09
1885,MWY.AX,2017-03-16,0.09
1886,MAM.AX,2020-02-20,0.01
1887,MAM.AX,2019-08-20,0.01
1888,MAM.AX,2019-02-21,0.01
1889,MAM.AX,2018-08-28,0.01
1890,MHJ.AX,2020-03-12,0.015
1891,MHJ.AX,2019-09-12,0.015
1892,MHJ.AX,2019-03-12,0.025
1893,MHJ.AX,2018-09-13,0.025
1894,MHJ.AX,2018-03-14,0.025
1895,MHJ.AX,2017-09-14,0.025
1896,MHJ.AX,2017-02-23,0.025
1897,MHJ.AX,2016-09-07,0.025
1898,MWR.AX,2016-09-22,0.013
1899,MWR.AX,2015-09-21,0.013
1900,MGC.AX,2017-03-03,0.017
1901,MGC.AX,2016-09-05,0.0391
1902,MGC.AX,2016-03-04,0.035
1903,MFF.AX,2020-04-24,0.025
1904,MFF.AX,2020-02-03,0.2
1905,MFF.AX,2019-10-11,0.02
1906,MFF.AX,2019-04-26,0.015
1907,MPP.AX,2018-07-06,0.04091
1908,MPP.AX,2018-01-08,0.032926
1909,MPP.AX,2017-07-06,0.038088
1910,MPP.AX,2017-01-06,0.034095
1911,MPP.AX,2016-07-07,0.037348
1912,MPP.AX,2016-01-06,0.033639
1913,MPP.AX,2015-07-16,0.032058
1914,MTS.AX,2019-12-17,0.06
1915,MTS.AX,2019-07-09,0.07
1916,MTS.AX,2018-12-13,0.065
1917,MTS.AX,2018-07-10,0.07
1918,MTS.AX,2017-12-14,0.06
1919,MTS.AX,2017-07-06,0.045
1920,MLX.AX,2017-09-06,0.01
1921,MLX.AX,2015-08-31,0.0295
1922,MEZ.AX,2020-03-30,0.055318
1923,MEZ.AX,2019-09-27,0.09982
1924,MEZ.AX,2019-03-28,0.073053
1925,MEZ.AX,2018-09-27,0.098879
1926,MEZ.AX,2018-03-28,0.06876
1927,MEZ.AX,2017-09-28,0.087
1928,MEZ.AX,2017-03-30,0.0616
1929,MEZ.AX,2016-09-29,0.098513
1930,MEZ.AX,2016-03-30,0.04015
1931,MEZ.AX,2015-09-28,8.06017
1932,MEZ.AX,2015-03-27,0.048
1933,MCY.AX,2020-03-12,0.061238
1934,MCY.AX,2019-09-12,0.086202
1935,MCY.AX,2019-03-13,0.059948
1936,MCY.AX,2018-09-12,0.08248
1937,MCY.AX,2018-03-14,0.055818
1938,MCY.AX,2017-09-13,0.094813
1939,MCY.AX,2017-03-14,0.0682
1940,MCY.AX,2016-09-13,0.116232
1941,MCY.AX,2016-03-10,0.060004
1942,MCY.AX,2015-09-10,0.063417
1943,MCY.AX,2015-03-10,0.053768
1944,MHI.AX,2016-01-20,0.005
1945,MVP.AX,2020-03-05,0.02
1946,MVP.AX,2019-09-03,0.02
1947,MVP.AX,2019-03-07,0.02
1948,MVP.AX,2018-08-30,0.02
1949,MVP.AX,2018-03-02,0.02
1950,MVP.AX,2017-08-31,0.02
1951,MVP.AX,2017-03-03,0.02
1952,MVP.AX,2016-09-01,0.02
1953,MVP.AX,2016-03-02,0.02
1954,MPL.AX,2020-03-03,0.057
1955,MPL.AX,2019-09-04,0.025
1956,MPL.AX,2019-03-05,0.057
1957,MPL.AX,2018-09-05,0.072
1958,MPL.AX,2018-03-06,0.055
1959,MPL.AX,2017-09-06,0.0675
1960,MPL.AX,2017-03-07,0.0525
1961,MPL.AX,2016-09-06,0.06
1962,MPL.AX,2016-03-04,0.05
1963,MPL.AX,2015-09-03,0.053
1964,MSG.AX,2017-12-04,0.001
1965,MSG.AX,2016-12-07,0.00322
1966,MCP.AX,2020-02-28,0.04
1967,MCP.AX,2019-09-06,0.06
1968,MCP.AX,2019-03-01,0.04
1969,MCP.AX,2018-10-01,0.025
1970,MCP.AX,2018-03-02,0.06
1971,MCP.AX,2017-10-02,0.02
1972,MCP.AX,2017-03-03,0.06
1973,MCP.AX,2016-10-20,0.02
1974,MCP.AX,2016-03-18,0.06
1975,MCP.AX,2015-10-21,0.02
1976,MCP.AX,2015-03-19,0.06
1977,MXT.AX,2020-04-30,0.0089
1978,MXT.AX,2020-03-31,0.0086
1979,MXT.AX,2020-02-28,0.0085
1980,MXT.AX,2020-01-31,0.010465
1981,MXT.AX,2019-12-31,0.007874
1982,MXT.AX,2019-11-29,0.008173
1983,MXT.AX,2019-10-31,0.008771
1984,MXT.AX,2019-09-30,0.007874
1985,MXT.AX,2019-08-30,0.007774
1986,MXT.AX,2019-07-31,0.007675
1987,MXT.AX,2019-06-28,0.009867
1988,MXT.AX,2019-05-31,0.008671
1989,MXT.AX,2019-04-30,0.009847
1990,MXT.AX,2019-03-29,0.011127
1991,MXT.AX,2018-06-29,0.009323
1992,MXT.AX,2018-05-31,0.0081
1993,MXT.AX,2018-04-30,0.0078
1994,MXT.AX,2018-03-29,0.0081
1995,MXT.AX,2018-02-28,0.0073
1996,MXT.AX,2018-01-31,0.0081
1997,MXT.AX,2017-12-29,0.02186
1998,MOT.AX,2020-04-30,0.0107
1999,MOT.AX,2020-03-31,0.0134
2000,MOT.AX,2020-02-28,0.0106
2001,MOT.AX,2020-01-31,0.0115
2002,MOT.AX,2019-12-31,0.0109
2003,MOT.AX,2019-11-29,0.0125
2004,MOT.AX,2019-10-31,0.01
2005,MOT.AX,2019-09-30,0.0357
2006,MMS.AX,2020-03-05,0.34
2007,MMS.AX,2019-08-28,0.4
2008,MMS.AX,2019-03-07,0.34
2009,MMS.AX,2018-09-13,0.4
2010,MMS.AX,2018-03-15,0.33
2011,MMS.AX,2017-09-28,0.35
2012,MMS.AX,2017-03-30,0.31
2013,MMS.AX,2016-09-29,0.34
2014,MMS.AX,2016-03-31,0.29
2015,MMS.AX,2015-09-29,0.27
2016,MMS.AX,2015-03-30,0.25
2017,MEA.AX,2017-09-20,0.01
2018,MEA.AX,2017-03-13,0.01
2019,MEA.AX,2016-09-13,0.035
2020,MFD.AX,2020-02-21,0.0771
